"새주소","지번주소","좌표정보","좌표정보","테마코드","콘텐츠 코드","언어셋(KOR : 국문, ENG : 영문, JP : 일문, CHA : 중문-간체, CHB : 중문-번체)","콘텐츠 명","시도명(텍스트)","구명","동명","산지여부","주 번지","부 번지","기타주소","전화번호","상세정보 값 1","상세정보 값 2","상세정보 값 3","상세정보 값 4","상세정보 값 5","상세정보 값 6","상세정보 값 7","상세정보 값 8","상세정보 값 9","상세정보 값 10","상세정보 값 11","상세정보 값 12","상세정보 값 13","상세정보 값 14","상세정보 값 15","상세정보 값 16","상세정보 값 17","상세정보 값 18","상세정보 값 19","상세정보 값 20","상세정보 이름 1","상세정보 이름 2","상세정보 이름 3","상세정보 이름 4","상세정보 이름 5","상세정보 이름 6","상세정보 이름 7","상세정보 이름 8","상세정보 이름 9","상세정보 이름 10","상세정보 이름 11","상세정보 이름 12","상세정보 이름 13","상세정보 이름 14","상세정보 이름 15","상세정보 이름 16","상세정보 이름 17","상세정보 이름 18","상세정보 이름 19","상세정보 이름 20","좌표데이터","좌표 타입 (1:Point 3:Polyline 4:MultiPolyline 5:Polygon 6:MultiPolygon 8:multiPoint)","선 두께 1~10","테마 선 색상","키워드","등록일","수정일"
"서울특별시 송파구 올림픽로35길 16","서울특별시 송파구 신천동 20-5","127.112274100","37.520099300","100008","WF152408","KOR","잠실4동 주민센터","서울특별시","송파구","","","","","","","올림픽로35길 16","주민센터","미래부(KT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:09:27.0","2018-06-14 14:09:27.0"
"서울특별시 송파구 올림픽로35길 120","서울특별시 송파구 신천동 7-6","127.100650100","37.518142500","100008","WF152415","KOR","잠실6동 주민센터","서울특별시","송파구","","","","","","","올림픽로35길 120","주민센터","미래부(KT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:09:27.0","2018-06-14 14:09:27.0"
"서울특별시 송파구 올림픽로4길 17","서울특별시 송파구 잠실동 85-1","127.077115000","37.508677400","100008","WF152420","KOR","잠실7동 주민센터","서울특별시","송파구","","","","","","","올림픽로4길 17","주민센터","미래부(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:09:27.0","2018-06-14 14:09:27.0"
"서울특별시 송파구 백제고분로15길 9","서울특별시 송파구 잠실동 230-1","127.084337900","37.506099900","100008","WF152423","KOR","잠실본동 주민센터","서울특별시","송파구","","","","","","","백제고분로15길 9","주민센터","미래부(KT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:09:28.0","2018-06-14 14:09:28.0"
"서울특별시 송파구 새말로19길 6","서울특별시 송파구 문정동 114-4","127.132471300","37.486956800","100008","WF152424","KOR","장지동 주민센터","서울특별시","송파구","","","","","","","새말로19길 6","주민센터","미래부(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:09:28.0","2018-06-14 14:09:28.0"
"서울특별시 송파구 새말로19길 6","서울특별시 송파구 문정동 114-4","127.132471200","37.486957100","100008","WF152429","KOR","장지동주민자치센터","서울특별시","송파구","","","","","","","문정동 114-4","주민센터","미래부(KT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:09:28.0","2018-06-14 14:09:28.0"
"서울특별시 송파구 토성로 64","서울특별시 송파구 풍납동 403-11","127.116762000","37.528775100","100008","WF152430","KOR","풍납2동 주민센터","서울특별시","송파구","","","","","","","토성로 64","주민센터","미래부(KT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:09:28.0","2018-06-14 14:09:28.0"
"서울특별시 양천구 남부순환로82길 10","서울특별시 양천구 신월동 1012-2","126.838574000","37.515731200","100008","WF152433","KOR","강신어린이공원","서울특별시","양천구","","","","","","","강신어린이공원 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:56.0","2018-06-14 14:07:56.0"
"서울특별시 양천구 남부순환로82길 29","서울특별시 양천구 신월동 1004","126.836535900","37.515474600","100008","WF152434","KOR","강월어린이공원","서울특별시","양천구","","","","","","","강월어린이공원 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:56.0","2018-06-14 14:07:56.0"
"","서울특별시 양천구 신정동 621","126.857200000","37.510400000","100008","WF152435","KOR","계남공원입구","서울특별시","양천구","","","","","","","계남공원입구 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:56.0","2018-06-14 14:07:56.0"
"서울특별시 양천구 중앙로51가길 16-1","서울특별시 양천구 신월동 874","126.847758700","37.526110400","100008","WF152437","KOR","꽃동산어린이공원","서울특별시","양천구","","","","","","","꽃동산어린이공원 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:56.0","2018-06-14 14:07:56.0"
"서울특별시 양천구 신월로17길 7","서울특별시 양천구 신월동 637","126.842498600","37.519429000","100008","WF152438","KOR","꿀벌어린이공원","서울특별시","양천구","","","","","","","꿀벌어린이공원 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:56.0","2018-06-14 14:07:56.0"
"서울특별시 양천구 등촌로 26","서울특별시 양천구 목동 793-1","126.864009300","37.532259800","100008","WF152439","KOR","나말어린이공원","서울특별시","양천구","","","","","","","나말어린이공원 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:56.0","2018-06-14 14:07:56.0"
"서울특별시 양천구 월정로7길 14","서울특별시 양천구 신월동 856","126.840199700","37.524014900","100008","WF152440","KOR","남도어린이공원","서울특별시","양천구","","","","","","","남도어린이공원 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:56.0","2018-06-14 14:07:56.0"
"서울특별시 양천구 가로공원로56길 25-1","서울특별시 양천구 신월동 781","126.825634700","37.534905100","100008","WF152441","KOR","남부어린이공원","서울특별시","양천구","","","","","","","남부어린이공원 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:56.0","2018-06-14 14:07:56.0"
"서울특별시 양천구 안양천로 1039","서울특별시 양천구 목동 911-2","126.886977600","37.534867100","100008","WF152442","KOR","달님어린이공원","서울특별시","양천구","","","","","","","안양천로 911 공원CCTV(목5동 목동6단지내)","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:56.0","2018-06-14 14:07:56.0"
"서울특별시 양천구 신월로11길 11","서울특별시 양천구 신월동 633","126.840013500","37.518496400","100008","WF152443","KOR","당곡어린이공원","서울특별시","양천구","","","","","","","당곡어린이공원 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:56.0","2018-06-14 14:07:56.0"
"서울특별시 양천구 화곡로5길 19","서울특별시 양천구 신월동 255","126.828574700","37.541287700","100008","WF152444","KOR","당뒤어린이공원","서울특별시","양천구","","","","","","","당뒤어린이공원 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:56.0","2018-06-14 14:07:56.0"
"서울특별시 양천구 등촌로 6","서울특별시 양천구 목동 807-4","126.864274100","37.530453400","100008","WF152445","KOR","모세미어린이공원","서울특별시","양천구","","","","","","","모세미어린이공원 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:56.0","2018-06-14 14:07:56.0"
"서울특별시 양천구 곰달래로6길 14-1","서울특별시 양천구 신월동 801","126.835580700","37.528597800","100008","WF152446","KOR","반곡어린이공원","서울특별시","양천구","","","","","","","반곡어린이공원 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:56.0","2018-06-14 14:07:56.0"
"서울특별시 양천구 화곡로6길 16-1","서울특별시 양천구 신월동 274","126.828948700","37.537481400","100008","WF152447","KOR","방아다리어린이공원","서울특별시","양천구","","","","","","","방아다리어린이공원 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:57.0","2018-06-14 14:07:57.0"
"서울특별시 양천구 중앙로55길 52","서울특별시 양천구 신월동 869","126.843580000","37.525876200","100008","WF152448","KOR","신곡어린이공원","서울특별시","양천구","","","","","","","신곡어린이공원 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:57.0","2018-06-14 14:07:57.0"
"서울특별시 양천구 달맞이4길 19-1","서울특별시 양천구 신월동 569","126.843985000","37.516746100","100008","WF152449","KOR","신남어린이공원","서울특별시","양천구","","","","","","","신남어린이공원 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:57.0","2018-06-14 14:07:57.0"
"서울특별시 양천구 월정로33길 16","서울특별시 양천구 신월동 291","126.833325000","37.535183300","100008","WF152450","KOR","신대어린이공원","서울특별시","양천구","","","","","","","신대어린이공원 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:57.0","2018-06-14 14:07:57.0"
"서울특별시 양천구 남부순환로33길 38","서울특별시 양천구 신월동 73-2","126.831586500","37.538336300","100008","WF152451","KOR","신오어린이공원","서울특별시","양천구","","","","","","","신오어린이공원 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:57.0","2018-06-14 14:07:57.0"
"서울특별시 양천구 월정로17길 25","서울특별시 양천구 신월동 832","126.836772400","37.527953200","100008","WF152452","KOR","신월어린이공원","서울특별시","양천구","","","","","","","신월어린이공원 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:57.0","2018-06-14 14:07:57.0"
"","서울특별시 양천구 신정동 103-1","126.855422000","37.509731800","100008","WF152453","KOR","신정배수지","서울특별시","양천구","","","","","","","신정배수지 CCTV","공원","서울시(SKT)","","","","","","","","","","","","","","","","","","위치안내","설치유형","설치기관","","","","","","","","","","","","","","","","","","","1","2","#0000FF","","2018-06-14 14:07:57.0","2018-06-14 14:07:57.0"
